Full Address,LatLong
"220 EAST 86TH   STREET                    New York, NY 10028","(40.7781901, -73.9532242836193)"
"205 EAST 85TH   STREET New York, NY 10028","(40.7781173265306, -73.954207122449)"
"205 EAST 85TH   STREET                    New York, NY 10028","(40.7781173265306, -73.954207122449)"
"205 EAST 85TH STREET                      New York, NY 10028","(40.7781173265306, -73.954207122449)"
"4 EAST 81ST   STREET                      New York, NY 10028","(40.7779105, -73.9623247471708)"
"1078 MADISON AVENUE                       New York, NY 10028","(40.77791, -73.9610899)"
"355 EAST 87TH   STREET                    New York, NY 10128","(40.77788385, -73.9492162575812)"
"171 EAST 84TH STREET                      New York, NY 10028","(40.7778327, -73.9553297)"
"171 EAST 84TH ST                          New York, NY 10028","(40.7778327, -73.9553297)"
"344 EAST 87TH   STREET New York, NY 10128","(40.77773365, -73.949839832739)"
"350 EAST 87TH   STREET                    New York, NY 10128","(40.7776531, -73.9495817100094)"
"3 EAST 80TH   STREET                      New York, NY 10075","(40.77758565, -73.962564)"
"345 EAST 86TH   STREET New York, NY 10028","(40.7774427, -73.949918342701)"
"345 EAST 86TH STREET New York, NY 10028","(40.7774427, -73.949918342701)"
"308 EAST 86TH   STREET New York, NY 10028","(40.77742, -73.9513280830189)"
"409 EAST 87TH STREET                      New York, NY 10128","(40.7774137, -73.9480780342751)"
"512 EAST 89TH   STREET                    New York, NY 10128","(40.77740455, -73.9450777)"
"944 PARK AVENUE                           New York, NY 10028","(40.7773475, -73.959674519419)"
"314 EAST 86TH   STREET                    New York, NY 10028","(40.7773411, -73.9511588169237)"
"200 EAST 84TH ST New York, NY 10028","(40.777295, -73.9547074)"
"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
"320 EAST 86TH STREET New York, NY 10028","(40.7772673, -73.9509680685894)"
"320 EAST 86TH   STREET New York, NY 10028","(40.7772673, -73.9509680685894)"
"125 EAST 82ND   STREET                    New York, NY 10028","(40.7772426, -73.957754247534)"
"949 PARK AVENUE                           New York, NY 10028","(40.7772355, -73.959227)"
"46 EAST 81ST   STREET                     New York, NY 10028","(40.77716615, -73.9604754284678)"
"305 EAST 85TH   STREET                    New York, NY 10028","(40.7770995, -73.9517506)"
"336 EAST 86TH   STREET                    New York, NY 10028","(40.7770585, -73.9505398365702)"
"208 EAST 84TH STREET New York, NY 10028","(40.7770395, -73.9543867880495)"
"210 EAST 84TH STREET New York, NY 10028","(40.7770067, -73.95430835)"
"401 E 86TH STREET New York, NY 10028","(40.7769608, -73.9490288)"
"214 EAST 84TH STREET New York, NY 10028","(40.7769406, -73.9541501)"
"216 EAST 84TH   STREET                    New York, NY 10028","(40.77692415, -73.9540574895666)"
"321 EAST 85TH   STREET                    New York, NY 10028","(40.77691845, -73.9510421424492)"
"335 EAST 85TH New York, NY 10028","(40.7769013877551, -73.9513223265306)"
"333 EAST 85TH STREET New York, NY 10028","(40.776857, -73.950884536287)"
"201 E 83RD STREET New York, NY 10028","(40.7768456, -73.9550753)"
"337 EAST 85TH STREET New York, NY 10028","(40.77677115, -73.9507405694315)"
"312 EAST 85TH STREET New York, NY 10028","(40.7766942, -73.9516294344152)"
"167 EAST 82ND   STREET New York, NY 10028","(40.77666655, -73.9563409120696)"
"167 EAST 82ND   STREET                    New York, NY 10028","(40.77666655, -73.9563409120696)"
"444 EAST 87TH   STREET New York, NY 10128","(40.7766621, -73.9473170938369)"
"322 EAST 85TH STREET New York, NY 10028","(40.7766024, -73.9513797537298)"
"351 EAST 85TH   STREET                    New York, NY 10028","(40.77654885, -73.9501802625488)"
"62 EAST 80TH   STREET New York, NY 10075","(40.7764745, -73.96084003693)"
"342 EAST 85TH   STREET                    New York, NY 10028","(40.77635525, -73.950850357325)"
"344 EAST 85TH   STREET                    New York, NY 10028","(40.77631855, -73.9506458142554)"
"327 EAST 84TH   STREET                    New York, NY 10028","(40.77623905, -73.9513672980056)"
"226 EAST 83RD   STREET                    New York, NY 10028","(40.7761737, -73.9544310560604)"
"312 EAST 84TH   STREET                    New York, NY 10028","(40.7760952, -73.9521560514953)"
"161 EAST 81ST   STREET                    New York, NY 10028","(40.7760927, -73.9569613721259)"
"314 EAST 84TH   STREET                    New York, NY 10028","(40.77606225, -73.9520752860981)"
"343 EAST 84TH   STREET                    New York, NY 10028","(40.77600735, -73.9509975524025)"
"246 EAST 83RD   STREET                    New York, NY 10028","(40.77597905, -73.9537181706237)"
"347 EAST 84TH STREET                      New York, NY 10028","(40.7759553, -73.9508729)"
"347 EAST 84TH   STREET New York, NY 10028","(40.7759553, -73.9508729)"
"349 EAST 84TH   STREET New York, NY 10028","(40.775928, -73.95080755)"
"305 EAST 83RD STREET New York, NY 10028","(40.7758274, -73.9524090001654)"
"233 EAST 82ND   STREET                    New York, NY 10028","(40.77578475, -73.9542481377544)"
"66 EAST 79TH   STREET New York, NY 10075","(40.7757674, -73.9614310256015)"
"344 EAST 84TH STREET New York, NY 10028","(40.7757024, -73.95113775)"
"1006 MADISON AVENUE                       New York, NY 10075","(40.7755686, -73.9629654289027)"
"249 EAST 82ND   STREET                    New York, NY 10028","(40.7755639, -73.9539772)"
"325 EAST 83RD   STREET                    New York, NY 10028","(40.7755064, -73.9516577472339)"
"215 EAST 81ST STREET                      New York, NY 10028","(40.77546185, -73.9554945912472)"
"215 EAST 81ST   STREET New York, NY 10028","(40.77546185, -73.9554945912472)"
"215 EAST 81ST   STREET                    New York, NY 10028","(40.77546185, -73.9554945912472)"
"40 EAST 78TH   STREET New York, NY 10075","(40.7754537, -73.9624503)"
"40 EAST 78TH STREET                       New York, NY 10075","(40.7754537, -73.9624503)"
"40 EAST 78TH   STREET                     New York, NY 10075","(40.7754537, -73.9624503)"
"331 EAST 83RD STREET New York, NY 10028","(40.7754337, -73.9514063861111)"
"1420 3RD  AVENUE                          New York, NY 10028","(40.77543305, -73.9568407134202)"
"535 EAST 86TH   STREET New York, NY 10028","(40.7753601, -73.9453709)"
"225 EAST 81ST STREET                      New York, NY 10028","(40.77530435, -73.9551276624754)"
"444 EAST 85TH   STREET New York, NY 10028","(40.7752959, -73.9482276596011)"
"320 EAST 83RD   STREET New York, NY 10028","(40.7752895, -73.9521328564689)"
"229 EAST 81ST   STREET New York, NY 10028","(40.7751915, -73.9550079508448)"
"330 EAST 83RD STREET New York, NY 10028","(40.77513885, -73.95177635)"
"329 EAST 82ND   STREET                    New York, NY 10028","(40.7749502, -73.9523503555044)"
"306 EAST 82ND   STREET                    New York, NY 10028","(40.7749146, -73.9532319002039)"
"306 EAST 82ND STREET New York, NY 10028","(40.7749146, -73.9532319002039)"
"7 EAST 76TH   STREET New York, NY 10021","(40.7749123, -73.9642974837614)"
"201 EAST 80TH STREET New York, NY 10075","(40.7748736, -73.9563207)"
"201 EAST 80TH STREET                      New York, NY 10075","(40.7748736, -73.9563207)"
"201 EAST 80TH   STREET New York, NY 10075","(40.7748736, -73.9563207)"
"337 EAST 82ND   STREET                    New York, NY 10028","(40.77485185, -73.9521197927299)"
"350 EAST 82ND   STREET New York, NY 10028","(40.7747105306122, -73.952476244898)"
"350 EAST 82ND STREET                      New York, NY 10028","(40.7747105306122, -73.952476244898)"
"350 EAST 82ND   STREET                    New York, NY 10028","(40.7747105306122, -73.952476244898)"
"350 EAST 82ND ST New York, NY 10028","(40.7747105306122, -73.952476244898)"
"215 EAST 80TH STREET                      New York, NY 10075","(40.7747039, -73.9558605)"
"320 EAST 82ND   STREET                    New York, NY 10028","(40.77470035, -73.9527171485064)"
"326 EAST 82ND   STREET                    New York, NY 10028","(40.7745651, -73.9524554177207)"
"334 EAST 82ND STREET New York, NY 10028","(40.77454825, -73.9523632958333)"
"331 EAST 81ST STREET                      New York, NY 10028","(40.77435775, -73.9529153699786)"
"331 EAST 81ST STREET New York, NY 10028","(40.77435775, -73.9529153699786)"
"201 E 79TH STREET New York, NY 10075","(40.7743532, -73.9569702)"
"335 EAST 81ST STREET New York, NY 10028","(40.7742914, -73.9527564645096)"
"308 EAST 81ST   STREET                    New York, NY 10028","(40.7742803, -73.953653812403)"
"9 EAST 75TH   STREET New York, NY 10021","(40.7741763, -73.9646087900817)"
"200 EAST 79TH STREET New York, NY 10075","(40.774151, -73.957205)"
"200 EAST 79TH   STREET                    New York, NY 10075","(40.774151, -73.957205)"
"32 EAST 76TH STREET                       New York, NY 10021","(40.7741083, -73.9631884)"
"32 EAST 76TH   STREET                     New York, NY 10021","(40.7741083, -73.9631884)"
"167 EAST 78TH   STREET New York, NY 10075","(40.77408912, -73.95872524)"
"336 EAST 81ST   STREET                    New York, NY 10028","(40.7739779, -73.9529642577856)"
"229 EAST 79TH STREET New York, NY 10075","(40.7738995, -73.9557144564653)"
"229 E 79TH STREET New York, NY 10075","(40.7738995, -73.9557144564653)"
"345 EAST 81ST   STREET New York, NY 10028","(40.773874, -73.9519776)"
"315 EAST 80TH   STREET New York, NY 10075","(40.77377355, -73.9533494110837)"
"239 EAST 79TH ST New York, NY 10075","(40.7736909, -73.9554815)"
"325 EAST 80TH   STREET New York, NY 10075","(40.77363105, -73.9530851677382)"
"345 EAST 80TH                             New York, NY 10075","(40.773608244898, -73.9533561020408)"
"345 EAST 80TH New York, NY 10075","(40.773608244898, -73.9533561020408)"
"188 EAST 78TH   STREET                    New York, NY 10075","(40.7736045, -73.9580638)"
"330 EAST 80TH New York, NY 10075","(40.7735825306122, -73.9537423877551)"
"205 E 78TH STREET New York, NY 10075","(40.7735187, -73.9573473)"
"205 EAST 78TH   STREET                    New York, NY 10021","(40.7735187, -73.9573473)"
"316 EAST 80TH   STREET                    New York, NY 10075","(40.77350515, -73.9537452282419)"
"333 EAST 80TH   STREET New York, NY 10075","(40.7735011, -73.9527670768393)"
"240 EAST 79TH   STREET New York, NY 10075","(40.7734566, -73.9559158665667)"
"345 EAST 80TH ST                          New York, NY 10075","(40.7734538, -73.9524354)"
"345 EAST 80TH   STREET                    New York, NY 10075","(40.7734538, -73.9524354)"
"345 EAST 80TH  STREET                     New York, NY 10075","(40.7734538, -73.9524354)"
"345 EAST 80TH STREET                      New York, NY 10075","(40.7734538, -73.9524354)"
"200 EAST 78TH STREET New York, NY 10075","(40.7734262, -73.9576391)"
"340 EAST 80TH   STREET New York, NY 10075","(40.773365, -73.953044)"
"301 E.79TH STREET                         New York, NY 10075","(40.77333065, -73.9543580777011)"
"330 EAST 80TH STREET                      New York, NY 10075","(40.77326945, -73.9534108424901)"
"330 EAST 80TH   STREET New York, NY 10075","(40.77326945, -73.9534108424901)"
"239 EAST 78TH STREET                      New York, NY 10075","(40.7732088, -73.9564146649929)"
"933 MADISON AVENUE                        New York, NY 10021","(40.773167, -73.964301)"
"20 EAST 74TH STREET New York, NY 10021","(40.7731432, -73.9648387)"
"20 EAST 74TH STREET                       New York, NY 10021","(40.7731432, -73.9648387)"
"323 EAST 79TH   STREET New York, NY 10075","(40.7730554, -73.9537341407244)"
"37 EAST 74TH   STREET                     New York, NY 10021","(40.773028, -73.9638047518577)"
"259 EAST 78TH ST New York, NY 10075","(40.77302375, -73.95597335)"
"39 EAST 74TH   STREET                     New York, NY 10021","(40.77299905, -73.963740647522)"
"33 EAST 74TH STREET                       New York, NY 10021","(40.7729754, -73.9639307)"
"261 EAST 78TH   STREET New York, NY 10075","(40.7729558, -73.9559699)"
"201 EAST 77TH   STREET                    New York, NY 10075","(40.7729284, -73.9579066)"
"213 EAST 77TH   STREET                    New York, NY 10075","(40.7728759795918, -73.9578204897959)"
"308 EAST 79TH ST New York, NY 10075","(40.7728397, -73.954377514911)"
"308 EAST 79TH   STREET New York, NY 10075","(40.7728397, -73.954377514911)"
"111 EAST 75TH STREET New York, NY 10021","(40.7728375, -73.9613426308087)"
"333 EAST 79TH   STREET New York, NY 10075","(40.7727532, -73.9532061)"
"333 EAST 79TH STREET New York, NY 10075","(40.7727532, -73.9532061)"
"333 EAST 79TH   STREET                    New York, NY 10075","(40.7727532, -73.9532061)"
"195 EAST 76TH STREET                      New York, NY 10021","(40.77262205, -73.9590849)"
"330 EAST 79TH   STREET New York, NY 10075","(40.77258995, -73.9539655750019)"
"239 EAST 77TH   STREET                    New York, NY 10075","(40.77255415, -73.9568338144711)"
"334 EAST 79TH   STREET                    New York, NY 10075","(40.77247995, -73.9537150297874)"
"1057-1059 LEXINGTON AVENUE                New York, NY 10021","(40.772441, -73.96061)"
"315 EAST 78TH   STREET                    New York, NY 10075","(40.77241685, -73.9545379305175)"
"188 EAST 76TH   STREET                    New York, NY 10021","(40.772391, -73.9591353)"
"319 EAST 78TH   STREET                    New York, NY 10075","(40.77236725, -73.9543696899794)"
"321 EAST 78TH   STREET                    New York, NY 10075","(40.7723422, -73.9542851142422)"
"52 EAST END AVENUE                        New York, NY 10028","(40.7722881, -73.9469856)"
"306 EAST 78TH   STREET New York, NY 10075","(40.7722799, -73.9551540853342)"
"306 EAST 78TH   STREET                    New York, NY 10075","(40.7722799, -73.9551540853342)"
"343 E 78TH STREET New York, NY 10075","(40.77218995, -73.9539796087828)"
"512 EAST 81ST   STREET                    New York, NY 10028","(40.77218795, -73.9487751991346)"
"19 EAST 72ND STREET New York, NY 10021","(40.7720602, -73.965688)"
"328 EAST 78TH   STREET                    New York, NY 10075","(40.77195145, -73.9545379357847)"
"315 EAST 77TH   STREET New York, NY 10075","(40.77190425, -73.9551704518974)"
"338 EAST 78TH STREET New York, NY 10075","(40.77189755, -73.9542857372395)"
"188 EAST 75TH ST New York, NY 10021","(40.7718265, -73.9599703647662)"
"350 EAST 78TH STREET New York, NY 10075","(40.7717935, -73.9539484044492)"
"196 EAST 75TH STREET New York, NY 10021","(40.7717408, -73.9595445)"
"325 EAST 77TH   STREET New York, NY 10075","(40.7717404, -73.9548379715656)"
"39 EAST 72ND   STREET                     New York, NY 10021","(40.7717043, -73.964859)"
"157 EAST 74TH   STREET                    New York, NY 10021","(40.7716801, -73.9605747162289)"
"3 EAST 71ST STREET New York, NY 10021","(40.771658, -73.9667282961443)"
"345 EAST 77TH New York, NY 10075","(40.7716386938775, -73.9548856734694)"
"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
"40 EAST 72ND   STREET New York, NY 10021","(40.7715415, -73.9650871666667)"
"33 EAST END AVENUE New York, NY 10028","(40.7715122, -73.9469031)"
"322 EAST 77TH   STREET                    New York, NY 10075","(40.7714948, -73.9552095)"
"345 EAST 77TH STREET New York, NY 10075","(40.7714683, -73.9541444502863)"
"328 EAST 77TH   STREET New York, NY 10075","(40.771449, -73.9550373454106)"
"350 EAST 77TH STREET New York, NY 10075","(40.7714410612245, -73.9548632653061)"
"872 MADISON AVENUE                        New York, NY 10021","(40.7713969, -73.9659026)"
"36 EAST 72ND   STREET New York, NY 10021","(40.77133525, -73.9649774848207)"
"353 EAST 77TH   STREET                    New York, NY 10075","(40.7713095, -73.9539846566667)"
"334 EAST 77TH STREET New York, NY 10075","(40.77129215, -73.9548433453091)"
"336 EAST 77TH STREET New York, NY 10075","(40.7712635, -73.9547523483529)"
"50 EAST 72ND   STREET New York, NY 10021","(40.7711572, -73.9646368932728)"
"136 EAST 73RD   STREET                    New York, NY 10021","(40.771128, -73.962209888224)"
